product_id,date,stock_received,damaged_stock,Day,available_stock,damage_percent,Month
890623,2024-05-14,3,2,14,1,66.66666666666666,May
965755,2024-05-14,4,0,14,4,0.0,May
516376,2024-05-14,4,2,14,2,50.0,May
196719,2024-05-14,3,0,14,3,0.0,May
14145,2024-05-14,3,0,14,3,0.0,May
70969,2024-05-14,0,2,14,-2,inf,May
552883,2024-05-14,0,2,14,-2,inf,May
952124,2024-05-14,0,2,14,-2,inf,May
397973,2024-05-14,0,2,14,-2,inf,May
462526,2024-05-14,3,0,14,3,0.0,May
376447,2024-05-14,3,0,14,3,0.0,May
888807,2024-05-14,4,0,14,4,0.0,May
136533,2024-05-14,0,2,14,-2,inf,May
382511,2024-05-14,4,2,14,2,50.0,May
880510,2024-05-14,0,2,14,-2,inf,May
891833,2024-05-14,0,2,14,-2,inf,May
500633,2024-05-14,4,2,14,2,50.0,May
798639,2024-05-14,0,2,14,-2,inf,May
329351,2024-05-14,0,2,14,-2,inf,May
833557,2024-05-14,0,2,14,-2,inf,May
324809,2024-05-14,0,2,14,-2,inf,May
883013,2024-05-14,0,2,14,-2,inf,May
455083,2024-05-14,3,2,14,1,66.66666666666666,May
183929,2024-05-14,0,2,14,-2,inf,May
592784,2024-05-14,3,0,14,3,0.0,May
361361,2024-05-14,0,2,14,-2,inf,May
291238,2024-05-14,0,2,14,-2,inf,May
313754,2024-05-14,3,0,14,3,0.0,May
563740,2024-05-14,0,2,14,-2,inf,May
658389,2024-05-14,0,2,14,-2,inf,May
542300,2024-05-14,3,0,14,3,0.0,May
491521,2024-05-14,0,2,14,-2,inf,May
567671,2024-05-14,3,2,14,1,66.66666666666666,May
540618,2024-05-14,4,0,14,4,0.0,May
319388,2024-05-14,4,2,14,2,50.0,May
171602,2024-05-14,0,2,14,-2,inf,May
60619,2024-05-14,0,2,14,-2,inf,May
962591,2024-05-14,0,2,14,-2,inf,May
679321,2024-05-14,0,2,14,-2,inf,May
300159,2024-05-14,4,0,14,4,0.0,May
118820,2024-05-14,0,2,14,-2,inf,May
667163,2024-05-14,3,0,14,3,0.0,May
712003,2024-05-14,4,2,14,2,50.0,May
962054,2024-05-14,0,2,14,-2,inf,May
378676,2024-05-14,4,0,14,4,0.0,May
689769,2024-05-14,0,2,14,-2,inf,May
33955,2024-05-14,3,2,14,1,66.66666666666666,May
954722,2024-05-14,0,2,14,-2,inf,May
623234,2024-05-14,4,0,14,4,0.0,May
652118,2024-05-14,3,0,14,3,0.0,May
925482,2024-05-14,3,2,14,1,66.66666666666666,May
306177,2024-05-14,3,0,14,3,0.0,May
721521,2024-05-14,4,0,14,4,0.0,May
487931,2024-05-14,3,0,14,3,0.0,May
901144,2024-05-14,0,2,14,-2,inf,May
120532,2024-05-14,3,0,14,3,0.0,May
131136,2024-05-14,4,2,14,2,50.0,May
317242,2024-05-14,0,2,14,-2,inf,May
327290,2024-05-14,3,0,14,3,0.0,May
807452,2024-05-14,3,2,14,1,66.66666666666666,May
94225,2024-05-14,0,2,14,-2,inf,May
704868,2024-05-14,3,0,14,3,0.0,May
435929,2024-05-14,3,0,14,3,0.0,May
552496,2024-05-14,0,2,14,-2,inf,May
91670,2024-05-14,4,0,14,4,0.0,May
747801,2024-05-14,3,2,14,1,66.66666666666666,May
697683,2024-05-14,0,2,14,-2,inf,May
968887,2024-05-14,3,0,14,3,0.0,May
739448,2024-05-14,3,0,14,3,0.0,May
448752,2024-05-14,0,2,14,-2,inf,May
863930,2024-05-14,3,0,14,3,0.0,May
473647,2024-05-14,0,2,14,-2,inf,May
34200,2024-05-14,3,0,14,3,0.0,May
753354,2024-05-14,0,2,14,-2,inf,May
490939,2024-05-14,3,0,14,3,0.0,May
803607,2024-05-14,4,0,14,4,0.0,May
124290,2024-05-14,0,2,14,-2,inf,May
140489,2024-05-14,0,2,14,-2,inf,May
684939,2024-05-14,4,0,14,4,0.0,May
219598,2024-05-14,3,0,14,3,0.0,May
140154,2024-05-14,3,0,14,3,0.0,May
256051,2024-05-14,3,2,14,1,66.66666666666666,May
366066,2024-05-14,4,0,14,4,0.0,May
600767,2024-05-14,3,0,14,3,0.0,May
784827,2024-05-14,4,0,14,4,0.0,May
6405,2024-05-14,4,2,14,2,50.0,May
853932,2024-05-14,3,2,14,1,66.66666666666666,May
51036,2024-05-14,3,0,14,3,0.0,May
367391,2024-05-14,0,2,14,-2,inf,May
930284,2024-05-14,3,0,14,3,0.0,May
82484,2024-05-14,3,0,14,3,0.0,May
440875,2024-05-14,3,0,14,3,0.0,May
432617,2024-05-14,0,2,14,-2,inf,May
953175,2024-05-14,3,0,14,3,0.0,May
57405,2024-05-14,0,2,14,-2,inf,May
707935,2024-05-14,3,0,14,3,0.0,May
585299,2024-05-14,3,0,14,3,0.0,May
52729,2024-05-14,4,0,14,4,0.0,May
661577,2024-05-14,0,2,14,-2,inf,May
951463,2024-05-14,0,2,14,-2,inf,May
373536,2024-05-14,3,0,14,3,0.0,May
564692,2024-05-14,0,2,14,-2,inf,May
131748,2024-05-14,3,0,14,3,0.0,May
256783,2024-05-14,4,0,14,4,0.0,May
525531,2024-05-14,3,0,14,3,0.0,May
913428,2024-05-14,4,0,14,4,0.0,May
726958,2024-05-14,3,0,14,3,0.0,May
642612,2024-05-14,0,2,14,-2,inf,May
784673,2024-05-14,4,0,14,4,0.0,May
425341,2024-05-14,0,2,14,-2,inf,May
760828,2024-05-14,0,2,14,-2,inf,May
677169,2024-05-14,3,0,14,3,0.0,May
706112,2024-05-14,3,0,14,3,0.0,May
557908,2024-05-14,3,0,14,3,0.0,May
837480,2024-05-14,3,0,14,3,0.0,May
566052,2024-05-14,3,0,14,3,0.0,May
137909,2024-05-14,3,0,14,3,0.0,May
264803,2024-05-14,3,0,14,3,0.0,May
56589,2024-05-14,3,0,14,3,0.0,May
33797,2024-05-14,0,2,14,-2,inf,May
123983,2024-05-14,3,0,14,3,0.0,May
154179,2024-05-14,3,0,14,3,0.0,May
444361,2024-05-14,3,0,14,3,0.0,May
240179,2024-05-14,3,0,14,3,0.0,May
673058,2024-05-14,0,2,14,-2,inf,May
114414,2024-05-14,0,2,14,-2,inf,May
153019,2024-05-15,0,2,15,-2,inf,May
669378,2024-05-15,3,0,15,3,0.0,May
965755,2024-05-15,0,2,15,-2,inf,May
516376,2024-05-15,0,2,15,-2,inf,May
196719,2024-05-15,4,0,15,4,0.0,May
812607,2024-05-15,0,2,15,-2,inf,May
14145,2024-05-15,3,2,15,1,66.66666666666666,May
473929,2024-05-15,4,2,15,2,50.0,May
77308,2024-05-15,3,0,15,3,0.0,May
555121,2024-05-15,4,0,15,4,0.0,May
462526,2024-05-15,0,2,15,-2,inf,May
146840,2024-05-15,4,2,15,2,50.0,May
888807,2024-05-15,3,2,15,1,66.66666666666666,May
382511,2024-05-15,3,2,15,1,66.66666666666666,May
15314,2024-05-15,0,2,15,-2,inf,May
880510,2024-05-15,4,2,15,2,50.0,May
257719,2024-05-15,0,2,15,-2,inf,May
500739,2024-05-15,0,2,15,-2,inf,May
500633,2024-05-15,3,0,15,3,0.0,May
798639,2024-05-15,3,0,15,3,0.0,May
337168,2024-05-15,0,2,15,-2,inf,May
883013,2024-05-15,0,2,15,-2,inf,May
455083,2024-05-15,0,2,15,-2,inf,May
578097,2024-05-15,3,0,15,3,0.0,May
487065,2024-05-15,3,0,15,3,0.0,May
734789,2024-05-15,0,2,15,-2,inf,May
690565,2024-05-15,0,2,15,-2,inf,May
961614,2024-05-15,0,2,15,-2,inf,May
563740,2024-05-15,3,2,15,1,66.66666666666666,May
658389,2024-05-15,3,0,15,3,0.0,May
762527,2024-05-15,0,2,15,-2,inf,May
952168,2024-05-15,3,0,15,3,0.0,May
491521,2024-05-15,0,2,15,-2,inf,May
567671,2024-05-15,3,2,15,1,66.66666666666666,May
991434,2024-05-15,4,0,15,4,0.0,May
540618,2024-05-15,4,0,15,4,0.0,May
171602,2024-05-15,3,2,15,1,66.66666666666666,May
687218,2024-05-15,0,2,15,-2,inf,May
194682,2024-05-15,4,0,15,4,0.0,May
300159,2024-05-15,3,2,15,1,66.66666666666666,May
118820,2024-05-15,0,2,15,-2,inf,May
378676,2024-05-15,3,0,15,3,0.0,May
532965,2024-05-15,0,2,15,-2,inf,May
365132,2024-05-15,0,2,15,-2,inf,May
33955,2024-05-15,0,2,15,-2,inf,May
954722,2024-05-15,3,0,15,3,0.0,May
652118,2024-05-15,0,2,15,-2,inf,May
611575,2024-05-15,0,2,15,-2,inf,May
621677,2024-05-15,4,0,15,4,0.0,May
721521,2024-05-15,0,2,15,-2,inf,May
692985,2024-05-15,0,2,15,-2,inf,May
487931,2024-05-15,3,0,15,3,0.0,May
764014,2024-05-15,3,2,15,1,66.66666666666666,May
876139,2024-05-15,4,2,15,2,50.0,May
120532,2024-05-15,0,2,15,-2,inf,May
945635,2024-05-15,0,2,15,-2,inf,May
354409,2024-05-15,3,0,15,3,0.0,May
937542,2024-05-15,0,2,15,-2,inf,May
490602,2024-05-15,4,0,15,4,0.0,May
131136,2024-05-15,4,0,15,4,0.0,May
287070,2024-05-15,4,0,15,4,0.0,May
317242,2024-05-15,3,2,15,1,66.66666666666666,May
327290,2024-05-15,3,0,15,3,0.0,May
36412,2024-05-15,3,0,15,3,0.0,May
94225,2024-05-15,4,0,15,4,0.0,May
704868,2024-05-15,3,0,15,3,0.0,May
18035,2024-05-15,3,0,15,3,0.0,May
552496,2024-05-15,3,2,15,1,66.66666666666666,May
91670,2024-05-15,3,0,15,3,0.0,May
604184,2024-05-15,3,2,15,1,66.66666666666666,May
697683,2024-05-15,3,2,15,1,66.66666666666666,May
894539,2024-05-15,0,2,15,-2,inf,May
739534,2024-05-15,3,2,15,1,66.66666666666666,May
709916,2024-05-15,3,0,15,3,0.0,May
700048,2024-05-15,3,0,15,3,0.0,May
365133,2024-05-15,0,2,15,-2,inf,May
863930,2024-05-15,0,2,15,-2,inf,May
385113,2024-05-15,0,2,15,-2,inf,May
112390,2024-05-15,0,2,15,-2,inf,May
647462,2024-05-15,0,2,15,-2,inf,May
34200,2024-05-15,0,2,15,-2,inf,May
672059,2024-05-15,3,0,15,3,0.0,May
799688,2024-05-15,3,2,15,1,66.66666666666666,May
140154,2024-05-15,3,0,15,3,0.0,May
449106,2024-05-15,3,2,15,1,66.66666666666666,May
256051,2024-05-15,3,2,15,1,66.66666666666666,May
366066,2024-05-15,3,0,15,3,0.0,May
6405,2024-05-15,3,0,15,3,0.0,May
970529,2024-05-15,3,2,15,1,66.66666666666666,May
433521,2024-05-15,4,0,15,4,0.0,May
927651,2024-05-15,0,2,15,-2,inf,May
930284,2024-05-15,3,2,15,1,66.66666666666666,May
82484,2024-05-15,3,0,15,3,0.0,May
440875,2024-05-15,3,0,15,3,0.0,May
432617,2024-05-15,3,0,15,3,0.0,May
953175,2024-05-15,0,2,15,-2,inf,May
120385,2024-05-15,3,0,15,3,0.0,May
52729,2024-05-15,3,0,15,3,0.0,May
661577,2024-05-15,4,0,15,4,0.0,May
373536,2024-05-15,0,2,15,-2,inf,May
243235,2024-05-15,3,2,15,1,66.66666666666666,May
564692,2024-05-15,3,0,15,3,0.0,May
256783,2024-05-15,0,2,15,-2,inf,May
537274,2024-05-15,0,2,15,-2,inf,May
913428,2024-05-15,4,0,15,4,0.0,May
726958,2024-05-15,4,0,15,4,0.0,May
784673,2024-05-15,3,0,15,3,0.0,May
760828,2024-05-15,0,2,15,-2,inf,May
451812,2024-05-15,0,2,15,-2,inf,May
677169,2024-05-15,4,2,15,2,50.0,May
274207,2024-05-15,4,0,15,4,0.0,May
706112,2024-05-15,3,0,15,3,0.0,May
557908,2024-05-15,3,0,15,3,0.0,May
587645,2024-05-15,3,0,15,3,0.0,May
264803,2024-05-15,3,2,15,1,66.66666666666666,May
851978,2024-05-15,0,2,15,-2,inf,May
33797,2024-05-15,0,2,15,-2,inf,May
123983,2024-05-15,4,0,15,4,0.0,May
237083,2024-05-15,0,2,15,-2,inf,May
154179,2024-05-15,0,2,15,-2,inf,May
298985,2024-05-15,0,2,15,-2,inf,May
444361,2024-05-15,3,0,15,3,0.0,May
679284,2024-05-15,0,2,15,-2,inf,May
114414,2024-05-15,0,2,15,-2,inf,May
153019,2024-05-16,0,2,16,-2,inf,May
890623,2024-05-16,3,0,16,3,0.0,May
516376,2024-05-16,4,0,16,4,0.0,May
196719,2024-05-16,3,0,16,3,0.0,May
478531,2024-05-16,0,2,16,-2,inf,May
812607,2024-05-16,0,2,16,-2,inf,May
818990,2024-05-16,3,0,16,3,0.0,May
14145,2024-05-16,0,2,16,-2,inf,May
349294,2024-05-16,0,2,16,-2,inf,May
847349,2024-05-16,3,2,16,1,66.66666666666666,May
871592,2024-05-16,3,0,16,3,0.0,May
284460,2024-05-16,4,2,16,2,50.0,May
217710,2024-05-16,3,0,16,3,0.0,May
146840,2024-05-16,3,2,16,1,66.66666666666666,May
89084,2024-05-16,0,2,16,-2,inf,May
136533,2024-05-16,3,2,16,1,66.66666666666666,May
714999,2024-05-16,0,2,16,-2,inf,May
15314,2024-05-16,3,0,16,3,0.0,May
891833,2024-05-16,0,2,16,-2,inf,May
741341,2024-05-16,0,2,16,-2,inf,May
500633,2024-05-16,0,2,16,-2,inf,May
799952,2024-05-16,0,2,16,-2,inf,May
798639,2024-05-16,0,2,16,-2,inf,May
329351,2024-05-16,0,2,16,-2,inf,May
833557,2024-05-16,4,0,16,4,0.0,May
659290,2024-05-16,0,2,16,-2,inf,May
883013,2024-05-16,0,2,16,-2,inf,May
455083,2024-05-16,3,0,16,3,0.0,May
183929,2024-05-16,3,2,16,1,66.66666666666666,May
949818,2024-05-16,0,2,16,-2,inf,May
291238,2024-05-16,3,0,16,3,0.0,May
378230,2024-05-16,0,2,16,-2,inf,May
952168,2024-05-16,0,2,16,-2,inf,May
602241,2024-05-16,3,0,16,3,0.0,May
491521,2024-05-16,4,0,16,4,0.0,May
914071,2024-05-16,3,0,16,3,0.0,May
567671,2024-05-16,3,0,16,3,0.0,May
991434,2024-05-16,3,0,16,3,0.0,May
171602,2024-05-16,3,0,16,3,0.0,May
962591,2024-05-16,3,0,16,3,0.0,May
107548,2024-05-16,0,2,16,-2,inf,May
687218,2024-05-16,0,2,16,-2,inf,May
328457,2024-05-16,0,2,16,-2,inf,May
194682,2024-05-16,4,2,16,2,50.0,May
681063,2024-05-16,4,0,16,4,0.0,May
679321,2024-05-16,0,2,16,-2,inf,May
300159,2024-05-16,3,0,16,3,0.0,May
228286,2024-05-16,0,2,16,-2,inf,May
712307,2024-05-16,3,0,16,3,0.0,May
378676,2024-05-16,0,2,16,-2,inf,May
532965,2024-05-16,3,0,16,3,0.0,May
398340,2024-05-16,4,2,16,2,50.0,May
33955,2024-05-16,3,0,16,3,0.0,May
954722,2024-05-16,0,2,16,-2,inf,May
623234,2024-05-16,3,2,16,1,66.66666666666666,May
131937,2024-05-16,3,0,16,3,0.0,May
606256,2024-05-16,4,0,16,4,0.0,May
187399,2024-05-16,3,0,16,3,0.0,May
925482,2024-05-16,0,2,16,-2,inf,May
611575,2024-05-16,3,0,16,3,0.0,May
692985,2024-05-16,3,0,16,3,0.0,May
487931,2024-05-16,0,2,16,-2,inf,May
903336,2024-05-16,3,0,16,3,0.0,May
120532,2024-05-16,3,0,16,3,0.0,May
354409,2024-05-16,3,2,16,1,66.66666666666666,May
937542,2024-05-16,0,2,16,-2,inf,May
287070,2024-05-16,4,2,16,2,50.0,May
644847,2024-05-16,0,2,16,-2,inf,May
36412,2024-05-16,4,0,16,4,0.0,May
18035,2024-05-16,0,2,16,-2,inf,May
435929,2024-05-16,0,2,16,-2,inf,May
820541,2024-05-16,3,2,16,1,66.66666666666666,May
552496,2024-05-16,3,0,16,3,0.0,May
747801,2024-05-16,4,2,16,2,50.0,May
677542,2024-05-16,0,2,16,-2,inf,May
697683,2024-05-16,0,2,16,-2,inf,May
968887,2024-05-16,3,0,16,3,0.0,May
739448,2024-05-16,0,2,16,-2,inf,May
700048,2024-05-16,3,0,16,3,0.0,May
897083,2024-05-16,0,2,16,-2,inf,May
448752,2024-05-16,3,0,16,3,0.0,May
365133,2024-05-16,0,2,16,-2,inf,May
9436,2024-05-16,0,2,16,-2,inf,May
385113,2024-05-16,0,2,16,-2,inf,May
112390,2024-05-16,0,2,16,-2,inf,May
647462,2024-05-16,4,2,16,2,50.0,May
34200,2024-05-16,3,0,16,3,0.0,May
753354,2024-05-16,0,2,16,-2,inf,May
672059,2024-05-16,3,0,16,3,0.0,May
803607,2024-05-16,0,2,16,-2,inf,May
140489,2024-05-16,0,2,16,-2,inf,May
859361,2024-05-16,0,2,16,-2,inf,May
63769,2024-05-16,0,2,16,-2,inf,May
219598,2024-05-16,0,2,16,-2,inf,May
366066,2024-05-16,0,2,16,-2,inf,May
600767,2024-05-16,0,2,16,-2,inf,May
784827,2024-05-16,4,0,16,4,0.0,May
6405,2024-05-16,3,0,16,3,0.0,May
51036,2024-05-16,3,0,16,3,0.0,May
367391,2024-05-16,3,0,16,3,0.0,May
433521,2024-05-16,4,0,16,4,0.0,May
927651,2024-05-16,4,2,16,2,50.0,May
930284,2024-05-16,0,2,16,-2,inf,May
4452,2024-05-16,3,0,16,3,0.0,May
82484,2024-05-16,3,0,16,3,0.0,May
440875,2024-05-16,3,2,16,1,66.66666666666666,May
432617,2024-05-16,0,2,16,-2,inf,May
57405,2024-05-16,3,0,16,3,0.0,May
707935,2024-05-16,3,0,16,3,0.0,May
585299,2024-05-16,3,0,16,3,0.0,May
120385,2024-05-16,3,0,16,3,0.0,May
52729,2024-05-16,3,0,16,3,0.0,May
564692,2024-05-16,0,2,16,-2,inf,May
537274,2024-05-16,3,0,16,3,0.0,May
525531,2024-05-16,0,2,16,-2,inf,May
757274,2024-05-16,3,2,16,1,66.66666666666666,May
726958,2024-05-16,3,0,16,3,0.0,May
642612,2024-05-16,0,2,16,-2,inf,May
425341,2024-05-16,3,0,16,3,0.0,May
723678,2024-05-16,3,0,16,3,0.0,May
706112,2024-05-16,3,0,16,3,0.0,May
566052,2024-05-16,3,2,16,1,66.66666666666666,May
137909,2024-05-16,3,0,16,3,0.0,May
799459,2024-05-16,4,0,16,4,0.0,May
26060,2024-05-16,4,0,16,4,0.0,May
123983,2024-05-16,3,0,16,3,0.0,May
237083,2024-05-16,4,0,16,4,0.0,May
154179,2024-05-16,0,2,16,-2,inf,May
298985,2024-05-16,0,2,16,-2,inf,May
444361,2024-05-16,3,0,16,3,0.0,May
679284,2024-05-16,3,2,16,1,66.66666666666666,May
240179,2024-05-16,0,2,16,-2,inf,May
673058,2024-05-16,3,0,16,3,0.0,May
669378,2024-05-17,3,2,17,1,66.66666666666666,May
848226,2024-05-17,3,0,17,3,0.0,May
965755,2024-05-17,0,2,17,-2,inf,May
196719,2024-05-17,0,2,17,-2,inf,May
14145,2024-05-17,0,2,17,-2,inf,May
871592,2024-05-17,0,2,17,-2,inf,May
284460,2024-05-17,3,0,17,3,0.0,May
77308,2024-05-17,0,2,17,-2,inf,May
376447,2024-05-17,4,0,17,4,0.0,May
217710,2024-05-17,3,2,17,1,66.66666666666666,May
89084,2024-05-17,3,0,17,3,0.0,May
15314,2024-05-17,3,0,17,3,0.0,May
67197,2024-05-17,3,0,17,3,0.0,May
891833,2024-05-17,4,0,17,4,0.0,May
500739,2024-05-17,3,0,17,3,0.0,May
799952,2024-05-17,0,2,17,-2,inf,May
798639,2024-05-17,4,0,17,4,0.0,May
329351,2024-05-17,0,2,17,-2,inf,May
324809,2024-05-17,3,0,17,3,0.0,May
659290,2024-05-17,0,2,17,-2,inf,May
592784,2024-05-17,3,0,17,3,0.0,May
487065,2024-05-17,3,0,17,3,0.0,May
690565,2024-05-17,3,0,17,3,0.0,May
961614,2024-05-17,3,0,17,3,0.0,May
361361,2024-05-17,0,2,17,-2,inf,May
291238,2024-05-17,3,0,17,3,0.0,May
654623,2024-05-17,3,0,17,3,0.0,May
378230,2024-05-17,0,2,17,-2,inf,May
542300,2024-05-17,3,0,17,3,0.0,May
602241,2024-05-17,0,2,17,-2,inf,May
587420,2024-05-17,3,0,17,3,0.0,May
914071,2024-05-17,0,2,17,-2,inf,May
832348,2024-05-17,0,2,17,-2,inf,May
567671,2024-05-17,0,2,17,-2,inf,May
481843,2024-05-17,4,2,17,2,50.0,May
991434,2024-05-17,0,2,17,-2,inf,May
540618,2024-05-17,4,0,17,4,0.0,May
60619,2024-05-17,4,2,17,2,50.0,May
962591,2024-05-17,0,2,17,-2,inf,May
687218,2024-05-17,3,2,17,1,66.66666666666666,May
194682,2024-05-17,0,2,17,-2,inf,May
679321,2024-05-17,0,2,17,-2,inf,May
228286,2024-05-17,0,2,17,-2,inf,May
712307,2024-05-17,4,0,17,4,0.0,May
532965,2024-05-17,0,2,17,-2,inf,May
365132,2024-05-17,3,0,17,3,0.0,May
689769,2024-05-17,3,2,17,1,66.66666666666666,May
969851,2024-05-17,0,2,17,-2,inf,May
491314,2024-05-17,3,2,17,1,66.66666666666666,May
33955,2024-05-17,0,2,17,-2,inf,May
470449,2024-05-17,3,2,17,1,66.66666666666666,May
131937,2024-05-17,0,2,17,-2,inf,May
652118,2024-05-17,0,2,17,-2,inf,May
721521,2024-05-17,0,2,17,-2,inf,May
764014,2024-05-17,3,0,17,3,0.0,May
876139,2024-05-17,3,0,17,3,0.0,May
903336,2024-05-17,3,0,17,3,0.0,May
945635,2024-05-17,0,2,17,-2,inf,May
354409,2024-05-17,0,2,17,-2,inf,May
490602,2024-05-17,3,2,17,1,66.66666666666666,May
131136,2024-05-17,4,2,17,2,50.0,May
679865,2024-05-17,3,2,17,1,66.66666666666666,May
317242,2024-05-17,0,2,17,-2,inf,May
327290,2024-05-17,3,0,17,3,0.0,May
36412,2024-05-17,3,0,17,3,0.0,May
94225,2024-05-17,0,2,17,-2,inf,May
704868,2024-05-17,0,2,17,-2,inf,May
18035,2024-05-17,3,2,17,1,66.66666666666666,May
455755,2024-05-17,0,2,17,-2,inf,May
336847,2024-05-17,3,0,17,3,0.0,May
747801,2024-05-17,0,2,17,-2,inf,May
677542,2024-05-17,3,0,17,3,0.0,May
604184,2024-05-17,0,2,17,-2,inf,May
739534,2024-05-17,3,0,17,3,0.0,May
968887,2024-05-17,3,0,17,3,0.0,May
709916,2024-05-17,3,0,17,3,0.0,May
739448,2024-05-17,3,0,17,3,0.0,May
767398,2024-05-17,0,2,17,-2,inf,May
863930,2024-05-17,0,2,17,-2,inf,May
473647,2024-05-17,3,0,17,3,0.0,May
9436,2024-05-17,0,2,17,-2,inf,May
385113,2024-05-17,3,0,17,3,0.0,May
112390,2024-05-17,0,2,17,-2,inf,May
647462,2024-05-17,3,0,17,3,0.0,May
753354,2024-05-17,3,0,17,3,0.0,May
672059,2024-05-17,0,2,17,-2,inf,May
799688,2024-05-17,0,2,17,-2,inf,May
63769,2024-05-17,3,2,17,1,66.66666666666666,May
684939,2024-05-17,0,2,17,-2,inf,May
256051,2024-05-17,0,2,17,-2,inf,May
615545,2024-05-17,3,2,17,1,66.66666666666666,May
784827,2024-05-17,3,0,17,3,0.0,May
853932,2024-05-17,4,2,17,2,50.0,May
970529,2024-05-17,3,0,17,3,0.0,May
820973,2024-05-17,0,2,17,-2,inf,May
367391,2024-05-17,3,0,17,3,0.0,May
433521,2024-05-17,0,2,17,-2,inf,May
82484,2024-05-17,3,0,17,3,0.0,May
953175,2024-05-17,3,0,17,3,0.0,May
707935,2024-05-17,3,0,17,3,0.0,May
585299,2024-05-17,0,2,17,-2,inf,May
120385,2024-05-17,3,0,17,3,0.0,May
52729,2024-05-17,3,0,17,3,0.0,May
951463,2024-05-17,3,0,17,3,0.0,May
243235,2024-05-17,3,0,17,3,0.0,May
131748,2024-05-17,3,0,17,3,0.0,May
256783,2024-05-17,3,0,17,3,0.0,May
525531,2024-05-17,4,0,17,4,0.0,May
913428,2024-05-17,3,0,17,3,0.0,May
757274,2024-05-17,3,0,17,3,0.0,May
613942,2024-05-17,0,2,17,-2,inf,May
784673,2024-05-17,3,0,17,3,0.0,May
425341,2024-05-17,0,2,17,-2,inf,May
760828,2024-05-17,4,0,17,4,0.0,May
723678,2024-05-17,0,2,17,-2,inf,May
274207,2024-05-17,4,0,17,4,0.0,May
799459,2024-05-17,3,0,17,3,0.0,May
264803,2024-05-17,3,0,17,3,0.0,May
851978,2024-05-17,3,0,17,3,0.0,May
992178,2024-05-17,3,0,17,3,0.0,May
56589,2024-05-17,3,0,17,3,0.0,May
26060,2024-05-17,3,0,17,3,0.0,May
237083,2024-05-17,3,0,17,3,0.0,May
298985,2024-05-17,4,0,17,4,0.0,May
679284,2024-05-17,0,2,17,-2,inf,May
240179,2024-05-17,0,2,17,-2,inf,May
114414,2024-05-17,4,0,17,4,0.0,May
669378,2024-05-18,3,0,18,3,0.0,May
516376,2024-05-18,0,2,18,-2,inf,May
196719,2024-05-18,0,2,18,-2,inf,May
478531,2024-05-18,3,0,18,3,0.0,May
349294,2024-05-18,0,2,18,-2,inf,May
284460,2024-05-18,3,0,18,3,0.0,May
473929,2024-05-18,4,0,18,4,0.0,May
70969,2024-05-18,3,0,18,3,0.0,May
555121,2024-05-18,3,0,18,3,0.0,May
462526,2024-05-18,0,2,18,-2,inf,May
146840,2024-05-18,3,2,18,1,66.66666666666666,May
136533,2024-05-18,3,0,18,3,0.0,May
67197,2024-05-18,0,2,18,-2,inf,May
500739,2024-05-18,4,0,18,4,0.0,May
329351,2024-05-18,0,2,18,-2,inf,May
324809,2024-05-18,0,2,18,-2,inf,May
659290,2024-05-18,4,2,18,2,50.0,May
592784,2024-05-18,3,0,18,3,0.0,May
578097,2024-05-18,0,2,18,-2,inf,May
734789,2024-05-18,3,0,18,3,0.0,May
361361,2024-05-18,0,2,18,-2,inf,May
291238,2024-05-18,4,2,18,2,50.0,May
313754,2024-05-18,3,0,18,3,0.0,May
563740,2024-05-18,0,2,18,-2,inf,May
658389,2024-05-18,3,2,18,1,66.66666666666666,May
542300,2024-05-18,0,2,18,-2,inf,May
602241,2024-05-18,0,2,18,-2,inf,May
587420,2024-05-18,3,0,18,3,0.0,May
491521,2024-05-18,0,2,18,-2,inf,May
567671,2024-05-18,4,2,18,2,50.0,May
991434,2024-05-18,3,0,18,3,0.0,May
171602,2024-05-18,3,2,18,1,66.66666666666666,May
962591,2024-05-18,4,0,18,4,0.0,May
328457,2024-05-18,0,2,18,-2,inf,May
194682,2024-05-18,0,2,18,-2,inf,May
681063,2024-05-18,0,2,18,-2,inf,May
300159,2024-05-18,3,0,18,3,0.0,May
378287,2024-05-18,0,2,18,-2,inf,May
118820,2024-05-18,3,0,18,3,0.0,May
228286,2024-05-18,4,0,18,4,0.0,May
561860,2024-05-18,3,0,18,3,0.0,May
712307,2024-05-18,0,2,18,-2,inf,May
689769,2024-05-18,0,2,18,-2,inf,May
969851,2024-05-18,0,2,18,-2,inf,May
305754,2024-05-18,0,2,18,-2,inf,May
33955,2024-05-18,0,2,18,-2,inf,May
621677,2024-05-18,0,2,18,-2,inf,May
721521,2024-05-18,3,0,18,3,0.0,May
901144,2024-05-18,4,2,18,2,50.0,May
53833,2024-05-18,0,2,18,-2,inf,May
903336,2024-05-18,4,0,18,4,0.0,May
120532,2024-05-18,4,0,18,4,0.0,May
937542,2024-05-18,0,2,18,-2,inf,May
679865,2024-05-18,3,0,18,3,0.0,May
317242,2024-05-18,3,0,18,3,0.0,May
327290,2024-05-18,3,0,18,3,0.0,May
993331,2024-05-18,0,2,18,-2,inf,May
36412,2024-05-18,0,2,18,-2,inf,May
435929,2024-05-18,3,0,18,3,0.0,May
91670,2024-05-18,3,0,18,3,0.0,May
747801,2024-05-18,3,2,18,1,66.66666666666666,May
604184,2024-05-18,3,0,18,3,0.0,May
