order_id,order_date,customer_id,product_id,category,quantity,total_sales,payment_method,delivery_status,Year,Month,Day
5710259220,2023-04-15 15:28:40,17287733,222892,Fruits & Vegetables,1,869.22,Wallet,On Time,2023,April,15
9871546057,2024-05-12 03:34:53,39418109,894539,Household Care,1,445.48,UPI,On Time,2024,May,12
5459704311,2023-12-01 10:39:33,47295676,77308,Fruits & Vegetables,1,223.27,UPI,On Time,2023,December,1
3426702134,2024-08-23 09:02:45,50229203,542300,Snacks & Munchies,3,766.05,Card,Slightly Delayed,2024,August,23
7671357353,2024-02-18 16:36:29,16420489,256051,Personal Care,1,400.92,Wallet,On Time,2024,February,18
9656230693,2023-04-16 08:23:43,40305293,604184,Household Care,3,1192.65,Cash,Slightly Delayed,2023,April,16
3315369956,2023-04-21 07:44:03,9105829,33955,Instant & Frozen Food,3,558.24,Card,Slightly Delayed,2023,April,21
1762287720,2024-08-30 07:15:06,94404245,851978,Pharmacy,3,2147.16,Card,On Time,2024,August,30
4816206081,2023-05-12 14:07:49,36142455,667163,Cold Drinks & Juices,2,882.4,Card,On Time,2023,May,12
2808133351,2023-12-03 11:14:33,11071601,94225,Household Care,1,77.11,Cash,On Time,2023,December,3
3444569396,2024-09-25 19:12:11,57967753,237083,Pharmacy,3,1731.3899999999999,UPI,On Time,2024,September,25
9704671447,2023-12-05 22:44:34,25977417,306177,Instant & Frozen Food,2,1538.48,Cash,On Time,2023,December,5
6454001692,2023-09-09 17:10:08,2136830,319388,Cold Drinks & Juices,1,657.8,UPI,Slightly Delayed,2023,September,9
2624508626,2024-02-28 00:12:59,63262519,70969,Fruits & Vegetables,3,1895.1000000000001,Wallet,On Time,2024,February,28
932273820,2024-05-06 02:04:58,17287733,513199,Cold Drinks & Juices,3,1266.69,Cash,On Time,2024,May,6
7908614088,2023-05-14 15:42:09,12622901,600767,Personal Care,3,2167.2599999999998,Card,Slightly Delayed,2023,May,14
9730765358,2023-08-20 21:45:23,82708090,654623,Snacks & Munchies,2,844.28,UPI,On Time,2023,August,20
4748284156,2023-09-18 20:15:02,38969732,118820,Cold Drinks & Juices,1,12.32,Card,On Time,2023,September,18
1829286278,2023-09-27 17:13:16,45052594,6405,Baby Care,2,473.02,Card,On Time,2023,September,27
3180415318,2024-07-07 05:06:55,22076522,697683,Household Care,1,123.74,Card,Significantly Delayed,2024,July,7
1008158736,2024-06-10 15:00:16,62971413,721521,Grocery & Staples,1,417.39,Card,Slightly Delayed,2024,June,10
5092816701,2024-06-03 19:10:02,89531595,337168,Dairy & Breakfast,3,1636.47,Cash,Significantly Delayed,2024,June,3
4339850858,2023-10-25 22:24:54,16230299,914071,Snacks & Munchies,1,296.94,UPI,Significantly Delayed,2023,October,25
1564040362,2023-08-01 11:56:52,93924203,217710,Dairy & Breakfast,1,58.59,UPI,On Time,2023,August,1
4856827800,2024-08-20 03:23:58,43784632,398340,Instant & Frozen Food,1,651.93,Card,On Time,2024,August,20
2465711187,2023-03-30 10:56:02,48511124,513199,Cold Drinks & Juices,2,844.46,Wallet,On Time,2023,March,30
7741314063,2024-09-13 19:17:00,32054313,26060,Pharmacy,2,685.88,UPI,On Time,2024,September,13
6973696848,2023-04-23 15:48:37,21779155,965755,Fruits & Vegetables,3,1597.71,UPI,Slightly Delayed,2023,April,23
443178123,2024-08-29 00:57:24,56248757,587645,Pharmacy,1,801.81,UPI,Slightly Delayed,2024,August,29
2155491764,2024-08-29 01:12:55,77869660,194682,Cold Drinks & Juices,2,1824.58,Card,On Time,2024,August,29
282887897,2023-09-19 23:21:12,97492493,491521,Snacks & Munchies,3,1669.0500000000002,Wallet,On Time,2023,September,19
1014190951,2023-04-25 16:00:01,70798876,913428,Pet Care,2,784.44,Cash,On Time,2023,April,25
4632027192,2024-07-09 02:43:22,64162093,298985,Pharmacy,2,367.52,Cash,On Time,2024,July,9
9196809062,2024-05-19 02:58:20,58979427,222892,Fruits & Vegetables,2,1738.44,Cash,Slightly Delayed,2024,May,19
3802671506,2023-07-30 07:51:28,55028958,876139,Grocery & Staples,2,831.5,Wallet,On Time,2023,July,30
931138604,2023-08-24 16:18:57,38133873,378676,Cold Drinks & Juices,2,1762.84,UPI,On Time,2023,August,24
6507222211,2024-01-15 06:54:51,46623192,131136,Grocery & Staples,2,75.6,Wallet,Slightly Delayed,2024,January,15
9091185978,2023-07-22 08:48:30,4606533,552883,Fruits & Vegetables,2,1776.32,Wallet,On Time,2023,July,22
6314310505,2024-02-16 04:34:10,42272393,615545,Personal Care,2,896.32,Wallet,On Time,2024,February,16
2711467206,2023-04-07 00:50:13,21658322,124290,Personal Care,1,39.65,Cash,On Time,2023,April,7
1359318731,2024-08-27 22:36:25,72675976,120532,Grocery & Staples,1,697.53,Wallet,On Time,2024,August,27
4521042050,2024-04-25 08:00:21,99734256,57405,Baby Care,2,1215.34,Wallet,On Time,2024,April,25
1317016672,2024-09-20 23:46:52,87256913,818522,Dairy & Breakfast,3,288.27,Wallet,On Time,2024,September,20
7624598493,2024-04-18 06:44:36,69516494,661577,Pet Care,1,720.95,Wallet,Slightly Delayed,2024,April,18
1753431230,2024-03-24 13:44:38,9048817,222892,Fruits & Vegetables,2,1738.44,Wallet,On Time,2024,March,24
8650539199,2023-12-04 05:05:17,41640262,194682,Cold Drinks & Juices,1,912.29,Card,Slightly Delayed,2023,December,4
3276478503,2024-04-03 14:28:23,10048910,329351,Dairy & Breakfast,3,932.61,Cash,On Time,2024,April,3
5080943123,2023-09-21 13:42:13,2164524,15314,Dairy & Breakfast,1,578.85,Wallet,Significantly Delayed,2023,September,21
6158083683,2024-03-08 17:19:17,78158536,832348,Snacks & Munchies,3,2494.29,Cash,On Time,2024,March,8
9228072842,2023-07-25 06:05:17,93370787,883013,Dairy & Breakfast,1,989.88,UPI,On Time,2023,July,25
4028432722,2024-05-21 17:41:24,77397957,951463,Pet Care,3,2362.2,Card,On Time,2024,May,21
3679730192,2023-07-05 14:27:32,83404008,707935,Pet Care,1,820.9,Cash,On Time,2023,July,5
71793937,2024-04-20 23:44:39,13189939,94225,Household Care,1,77.11,Cash,On Time,2024,April,20
47467466,2023-09-05 16:53:11,55693909,120385,Pet Care,1,597.91,Wallet,On Time,2023,September,5
4538136436,2023-05-23 03:28:54,18170800,726958,Pet Care,2,1774.96,Card,On Time,2023,May,23
8750169461,2024-09-07 06:42:34,96989204,373536,Pet Care,2,988.34,UPI,On Time,2024,September,7
9371021811,2024-10-24 11:37:31,76850859,753354,Personal Care,3,1270.68,Card,On Time,2024,October,24
679274212,2024-10-19 19:09:22,91243571,721521,Grocery & Staples,2,834.78,Card,On Time,2024,October,19
6601671674,2023-07-09 06:22:00,49136375,500739,Dairy & Breakfast,2,719.96,Cash,Slightly Delayed,2023,July,9
2708441500,2024-01-12 21:05:00,23286884,14145,Fruits & Vegetables,1,630.84,Card,On Time,2024,January,12
9548480220,2023-09-08 12:13:28,82594354,799688,Personal Care,1,309.62,Wallet,On Time,2023,September,8
5440864021,2023-09-15 07:33:04,44409533,324809,Dairy & Breakfast,3,1824.0,Card,On Time,2023,September,15
5705224767,2023-06-02 17:35:56,3897936,604184,Household Care,2,795.1,Card,On Time,2023,June,2
9945458771,2024-08-27 15:06:31,8733344,63769,Personal Care,3,2634.21,Cash,Slightly Delayed,2024,August,27
336832815,2023-12-09 04:14:59,10769994,647462,Personal Care,3,979.26,UPI,Slightly Delayed,2023,December,9
9543126726,2024-05-01 12:03:22,24308515,600767,Personal Care,3,2167.2599999999998,Cash,Slightly Delayed,2024,May,1
5134666123,2024-05-02 13:28:58,38613642,942001,Pet Care,1,671.55,UPI,On Time,2024,May,2
5663657880,2024-05-06 11:20:40,69632084,859361,Personal Care,1,432.39,UPI,Significantly Delayed,2024,May,6
5352647396,2023-10-11 20:42:36,49756591,606256,Instant & Frozen Food,3,1107.84,Cash,On Time,2023,October,11
7995172779,2023-06-15 13:44:44,40703374,913428,Pet Care,2,784.44,Cash,Slightly Delayed,2023,June,15
605779703,2024-03-07 23:02:42,8881320,888807,Dairy & Breakfast,1,230.58,UPI,On Time,2024,March,7
685688121,2023-10-27 01:01:25,60371334,337168,Dairy & Breakfast,3,1636.47,Wallet,Significantly Delayed,2023,October,27
5966726971,2023-09-06 18:01:18,57833505,26060,Pharmacy,2,685.88,Wallet,On Time,2023,September,6
6763510083,2023-06-07 10:27:39,4055790,11422,Fruits & Vegetables,1,127.16,Cash,On Time,2023,June,7
6735813139,2023-04-04 01:07:06,90448312,171602,Cold Drinks & Juices,3,2650.32,Cash,On Time,2023,April,4
8361205778,2023-06-20 08:36:50,47274329,820973,Baby Care,2,229.04,Wallet,On Time,2023,June,20
3640952655,2023-06-01 16:31:24,50105174,954722,Instant & Frozen Food,2,1232.9,Cash,Slightly Delayed,2023,June,1
6395279829,2023-10-26 04:59:56,34588087,833557,Dairy & Breakfast,2,845.74,Cash,On Time,2023,October,26
339410846,2023-05-06 15:36:15,61618079,760684,Grocery & Staples,1,71.6,Card,On Time,2023,May,6
8924056486,2024-04-08 00:45:25,74172010,820973,Baby Care,2,229.04,UPI,Significantly Delayed,2024,April,8
6616322616,2023-12-03 10:48:35,61763552,927651,Baby Care,1,426.72,Wallet,On Time,2023,December,3
4178578583,2024-09-29 05:23:08,69340015,291238,Snacks & Munchies,1,746.03,UPI,On Time,2024,September,29
7558107764,2024-03-13 22:01:27,50968312,692985,Grocery & Staples,3,592.17,Cash,On Time,2024,March,13
7894708851,2024-04-12 01:37:57,78678612,455755,Household Care,3,132.27,Wallet,On Time,2024,April,12
1916638346,2023-06-28 17:22:05,20163931,9436,Personal Care,2,176.86,Cash,Slightly Delayed,2023,June,28
4973943462,2024-10-29 18:19:37,68341636,704868,Household Care,3,580.38,Card,Significantly Delayed,2024,October,29
6567129123,2023-09-09 12:41:26,66135710,891833,Dairy & Breakfast,1,493.19,Cash,On Time,2023,September,9
8702642032,2023-08-22 20:13:04,23676689,107548,Cold Drinks & Juices,1,891.6,Card,On Time,2023,August,22
7857954356,2024-01-20 18:49:03,76864442,903336,Grocery & Staples,3,1655.6399999999999,Wallet,On Time,2024,January,20
5376218500,2023-11-16 15:45:17,24644542,644847,Grocery & Staples,2,1245.62,Card,Slightly Delayed,2023,November,16
3452449295,2023-10-09 06:35:23,71252391,555121,Fruits & Vegetables,2,709.82,UPI,On Time,2023,October,9
1694826296,2023-05-09 19:36:29,12277039,709916,Household Care,1,33.76,Card,On Time,2023,May,9
9449954611,2023-08-12 07:24:03,97111119,63769,Personal Care,1,878.07,Cash,Slightly Delayed,2023,August,12
7722059222,2023-11-16 23:07:52,63630649,888807,Dairy & Breakfast,1,230.58,Cash,Slightly Delayed,2023,November,16
2871448124,2024-05-28 05:42:27,81091233,798639,Dairy & Breakfast,2,422.5,Cash,On Time,2024,May,28
4158839033,2024-09-22 12:13:30,38969732,4452,Baby Care,1,169.88,Cash,On Time,2024,September,22
9936118648,2024-03-04 18:42:25,54885705,961614,Snacks & Munchies,1,227.22,Wallet,Slightly Delayed,2024,March,4
6804747901,2024-01-31 02:45:25,89619421,848226,Fruits & Vegetables,2,419.18,Wallet,On Time,2024,January,31
7579444448,2024-06-06 16:01:20,53354003,500633,Dairy & Breakfast,3,463.5,Wallet,On Time,2024,June,6
4379043082,2023-05-12 04:35:08,88167544,587420,Snacks & Munchies,2,714.84,Cash,On Time,2023,May,12
4212894712,2024-06-09 14:49:20,20310720,883013,Dairy & Breakfast,1,989.88,Cash,On Time,2024,June,9
7962511808,2024-02-11 10:18:16,60371334,687218,Cold Drinks & Juices,1,317.82,UPI,On Time,2024,February,11
6478815087,2024-07-18 08:01:45,22293666,67197,Dairy & Breakfast,3,1656.6000000000001,Cash,On Time,2024,July,18
6239166986,2024-05-23 06:21:35,6724509,679865,Grocery & Staples,3,1043.73,Cash,Slightly Delayed,2024,May,23
9894863460,2023-03-25 08:37:29,35826539,945635,Grocery & Staples,1,778.9,Wallet,On Time,2023,March,25
2982638677,2024-01-13 17:26:15,48554440,706112,Pharmacy,2,957.58,Wallet,On Time,2024,January,13
3284797515,2024-09-10 03:50:34,13164195,925482,Instant & Frozen Food,3,1425.1200000000001,UPI,Slightly Delayed,2024,September,10
8895501673,2023-07-11 17:07:37,15066187,82484,Baby Care,1,914.88,Wallet,On Time,2023,July,11
914992221,2023-07-27 04:17:11,90882023,194682,Cold Drinks & Juices,3,2736.87,Cash,On Time,2023,July,27
2067729457,2023-09-23 01:34:46,79916464,679321,Cold Drinks & Juices,3,2215.38,Cash,On Time,2023,September,23
5389250154,2024-09-15 02:36:25,94179692,481843,Snacks & Munchies,2,595.36,UPI,On Time,2024,September,15
4352973016,2024-10-07 08:49:35,35912599,883013,Dairy & Breakfast,3,2969.64,Cash,Significantly Delayed,2024,October,7
7667555396,2024-02-03 11:37:39,13796199,365133,Household Care,1,915.45,Wallet,Slightly Delayed,2024,February,3
168804744,2023-10-28 07:21:34,25128143,925482,Instant & Frozen Food,1,475.04,Card,On Time,2023,October,28
854218304,2023-11-04 06:29:07,84377964,863930,Personal Care,2,485.14,Cash,On Time,2023,November,4
2616618240,2024-03-14 00:46:30,12402437,171602,Cold Drinks & Juices,3,2650.32,Wallet,On Time,2024,March,14
8891144024,2023-04-06 20:40:40,47590944,492958,Personal Care,1,84.2,Cash,On Time,2023,April,6
4606856320,2024-08-03 07:23:35,57102800,217710,Dairy & Breakfast,2,117.18,Wallet,On Time,2024,August,3
1876194333,2024-03-27 08:38:09,51945420,540618,Snacks & Munchies,2,634.1,Cash,On Time,2024,March,27
1471186096,2023-11-21 02:10:26,51503088,455083,Dairy & Breakfast,2,1918.02,UPI,Slightly Delayed,2023,November,21
4763556417,2023-04-01 00:44:27,91602727,18035,Household Care,3,2906.82,UPI,On Time,2023,April,1
5961097387,2023-08-27 04:34:57,75474920,992178,Pharmacy,2,1264.86,Wallet,On Time,2023,August,27
1509646137,2024-04-12 17:05:00,31456752,481843,Snacks & Munchies,3,893.04,Card,Slightly Delayed,2024,April,12
7533431274,2023-08-11 15:37:28,23984022,63769,Personal Care,3,2634.21,UPI,On Time,2023,August,11
3598818329,2023-07-29 03:19:44,22293666,196719,Fruits & Vegetables,2,435.0,UPI,On Time,2023,July,29
2561337790,2024-10-09 07:00:06,30823988,853932,Baby Care,3,2823.57,Cash,On Time,2024,October,9
2359692348,2024-08-31 00:34:00,5418547,284460,Fruits & Vegetables,3,1517.85,Card,On Time,2024,August,31
3146098826,2024-06-20 23:11:38,12799092,513199,Cold Drinks & Juices,3,1266.69,UPI,On Time,2024,June,20
8638050442,2023-11-16 23:29:41,52770036,689769,Instant & Frozen Food,3,139.85999999999999,Card,On Time,2023,November,16
1833854180,2023-03-23 07:12:41,60062501,992178,Pharmacy,2,1264.86,Cash,Significantly Delayed,2023,March,23
5687148136,2023-06-24 00:46:15,32527479,859361,Personal Care,2,864.78,Cash,On Time,2023,June,24
7133253616,2024-08-14 08:08:21,14940427,654297,Fruits & Vegetables,1,13.25,Wallet,Slightly Delayed,2024,August,14
7899569162,2023-08-15 08:52:13,90745023,500633,Dairy & Breakfast,1,154.5,UPI,Slightly Delayed,2023,August,15
6119637917,2024-06-28 20:45:43,77961205,903336,Grocery & Staples,3,1655.6399999999999,UPI,On Time,2024,June,28
4924477011,2024-01-13 19:20:13,7333934,500633,Dairy & Breakfast,3,463.5,Cash,On Time,2024,January,13
577458306,2023-10-03 07:10:04,94165062,863930,Personal Care,1,242.57,Wallet,On Time,2023,October,3
1605287230,2023-08-08 06:37:33,7076456,871592,Fruits & Vegetables,2,1740.58,UPI,On Time,2023,August,8
5743074720,2024-02-08 03:10:10,44828791,589812,Household Care,2,326.06,UPI,On Time,2024,February,8
1645477578,2023-07-20 07:52:09,47625855,473929,Fruits & Vegetables,3,1320.57,Cash,On Time,2023,July,20
6231311270,2023-12-07 18:40:58,91144803,965755,Fruits & Vegetables,1,532.57,UPI,Slightly Delayed,2023,December,7
4629648516,2023-08-21 22:22:49,93507573,689769,Instant & Frozen Food,2,93.24,Wallet,On Time,2023,August,21
2706229594,2024-10-04 07:45:22,81337068,36412,Household Care,3,1193.04,Cash,On Time,2024,October,4
6814009039,2023-11-03 13:06:48,10605484,291238,Snacks & Munchies,2,1492.06,Card,On Time,2023,November,3
5604135912,2024-08-19 16:21:47,11478478,757274,Pet Care,2,196.64,Cash,On Time,2024,August,19
766789724,2024-08-20 23:33:16,60446619,709916,Household Care,1,33.76,Cash,On Time,2024,August,20
2727595593,2023-11-17 01:01:45,80875034,739534,Household Care,1,994.56,UPI,On Time,2023,November,17
9887978407,2023-07-16 13:01:35,43256928,968887,Household Care,2,81.4,Wallet,On Time,2023,July,16
6825742544,2024-02-04 18:41:53,29689766,365132,Instant & Frozen Food,2,458.76,Wallet,On Time,2024,February,4
7081192087,2023-07-29 09:53:46,15529446,847349,Fruits & Vegetables,2,1562.16,Card,Slightly Delayed,2023,July,29
3185620074,2023-08-14 15:30:46,57526322,305754,Instant & Frozen Food,1,979.99,Wallet,Slightly Delayed,2023,August,14
7162086351,2023-11-15 01:00:52,74231111,962591,Cold Drinks & Juices,1,130.01,Cash,On Time,2023,November,15
5504768409,2023-08-07 22:37:10,84850688,39154,Fruits & Vegetables,3,2840.58,Card,Slightly Delayed,2023,August,7
6721093047,2024-03-10 14:22:58,22054087,473929,Fruits & Vegetables,3,1320.57,Wallet,On Time,2024,March,10
1134990529,2024-07-24 19:01:49,63971358,704868,Household Care,2,386.92,Cash,On Time,2024,July,24
4632975114,2023-05-15 17:15:03,92409489,287070,Grocery & Staples,2,886.34,Card,On Time,2023,May,15
1471897083,2023-12-06 21:55:53,78439088,228286,Cold Drinks & Juices,2,358.16,Wallet,On Time,2023,December,6
6081974624,2024-03-19 20:30:47,79764458,621677,Instant & Frozen Food,1,317.8,Card,On Time,2024,March,19
806680874,2023-11-15 16:59:28,14632090,739534,Household Care,2,1989.12,Card,On Time,2023,November,15
8213018419,2023-04-10 20:32:03,16640907,689769,Instant & Frozen Food,3,139.85999999999999,Wallet,Significantly Delayed,2023,April,10
4610876894,2023-08-14 21:47:48,59485034,654297,Fruits & Vegetables,1,13.25,Wallet,On Time,2023,August,14
9116180240,2023-05-23 18:17:19,17696094,890623,Fruits & Vegetables,1,354.52,Card,On Time,2023,May,23
8916648395,2023-07-15 16:37:10,8138417,952168,Snacks & Munchies,3,710.8499999999999,UPI,On Time,2023,July,15
3626990751,2023-05-10 19:15:23,81940369,171602,Cold Drinks & Juices,2,1766.88,Card,Slightly Delayed,2023,May,10
2544173358,2024-11-03 16:41:57,43295656,487931,Grocery & Staples,3,2127.2400000000002,UPI,On Time,2024,November,3
3654075570,2023-06-25 00:32:19,81906973,94225,Household Care,1,77.11,Card,On Time,2023,June,25
9846277624,2024-09-17 13:06:52,78732957,677169,Pharmacy,2,522.06,Card,On Time,2024,September,17
8600159148,2023-08-15 05:35:55,64748953,799459,Pharmacy,3,2556.06,Wallet,Slightly Delayed,2023,August,15
9184012674,2024-07-20 23:21:27,54139038,171602,Cold Drinks & Juices,3,2650.32,Wallet,On Time,2024,July,20
5842678913,2024-06-02 11:01:26,6756256,962054,Cold Drinks & Juices,1,16.86,Wallet,On Time,2024,June,2
6284066457,2023-03-19 04:24:51,68341636,51036,Baby Care,3,2794.83,Card,On Time,2023,March,19
957188879,2024-01-12 21:44:51,88067569,561860,Cold Drinks & Juices,1,874.78,UPI,On Time,2024,January,12
2027766693,2023-07-17 21:27:20,91024604,969851,Instant & Frozen Food,1,340.66,Card,On Time,2023,July,17
5201172375,2024-01-07 13:28:44,18199057,621677,Instant & Frozen Food,2,635.6,Wallet,Significantly Delayed,2024,January,7
5211206337,2024-03-04 19:18:55,84824280,679865,Grocery & Staples,2,695.82,Wallet,On Time,2024,March,4
519985157,2023-06-07 03:23:41,35455991,91670,Household Care,1,439.24,Card,On Time,2023,June,7
2599819074,2023-05-08 05:51:42,66310963,378230,Snacks & Munchies,3,499.26,Card,On Time,2023,May,8
6564176767,2024-04-11 11:04:11,28221067,146840,Dairy & Breakfast,3,2360.55,Cash,Significantly Delayed,2024,April,11
5969684091,2023-12-02 15:45:34,13604883,771228,Pet Care,2,166.36,Cash,On Time,2023,December,2
8152246475,2023-04-07 22:30:36,46989310,478531,Fruits & Vegetables,1,825.46,UPI,On Time,2023,April,7
1954493018,2024-08-25 16:15:20,41612464,820973,Baby Care,3,343.56,Wallet,On Time,2024,August,25
3695589383,2024-01-13 01:15:18,91868185,41853,Dairy & Breakfast,2,1820.88,UPI,On Time,2024,January,13
6340807810,2024-07-12 00:41:44,57537308,673058,Pharmacy,3,2297.2799999999997,Cash,On Time,2024,July,12
8029845822,2023-07-05 23:53:30,90621147,435929,Household Care,3,2570.67,Card,On Time,2023,July,5
8208755570,2023-12-12 21:18:05,46564935,487931,Grocery & Staples,3,2127.2400000000002,Wallet,On Time,2023,December,12
9622488249,2024-06-26 09:26:51,96629258,837480,Pharmacy,1,217.4,Card,On Time,2024,June,26
5410788959,2024-06-12 10:25:56,40055711,853932,Baby Care,3,2823.57,Wallet,On Time,2024,June,12
7087374685,2024-09-21 17:43:45,48268435,677542,Household Care,3,637.83,Cash,On Time,2024,September,21
1469556300,2023-09-26 23:36:47,65514005,951463,Pet Care,3,2362.2,Card,On Time,2023,September,26
864290652,2023-10-30 02:05:01,57392064,473647,Personal Care,3,129.14999999999998,Wallet,On Time,2023,October,30
3052167498,2023-07-24 17:07:37,92636025,659290,Dairy & Breakfast,2,638.68,UPI,On Time,2023,July,24
8370088792,2023-05-16 19:30:48,9107360,491521,Snacks & Munchies,1,556.35,Wallet,On Time,2023,May,16
8955500595,2023-05-07 18:03:53,58415368,925482,Instant & Frozen Food,1,475.04,Cash,Slightly Delayed,2023,May,7
6946637946,2024-02-18 03:58:21,70372270,540618,Snacks & Munchies,2,634.1,Cash,Slightly Delayed,2024,February,18
5461546808,2023-12-21 13:44:24,21948041,673058,Pharmacy,1,765.76,Card,Significantly Delayed,2023,December,21
9921425481,2023-05-17 05:10:03,29653387,700048,Household Care,3,423.84000000000003,Card,Significantly Delayed,2023,May,17
3583323379,2024-04-03 07:28:25,10418604,690565,Snacks & Munchies,1,951.27,Cash,On Time,2024,April,3
3427534518,2024-10-12 13:22:22,73807097,77308,Fruits & Vegetables,1,223.27,Wallet,Significantly Delayed,2024,October,12
9997994965,2023-12-27 14:02:18,13796199,461804,Grocery & Staples,2,621.38,Card,On Time,2023,December,27
5015358514,2024-08-12 20:45:12,4057678,891833,Dairy & Breakfast,1,493.19,Wallet,On Time,2024,August,12
5769065545,2024-01-28 20:41:13,1108176,376447,Dairy & Breakfast,3,2174.52,Card,On Time,2024,January,28
4062815570,2024-02-24 04:51:16,98152679,492958,Personal Care,1,84.2,Wallet,On Time,2024,February,24
39405769,2023-04-07 12:46:40,24621386,880510,Dairy & Breakfast,2,1902.86,Card,Slightly Delayed,2023,April,7
9553518696,2023-07-11 11:05:50,83304462,336847,Household Care,3,2810.94,UPI,On Time,2023,July,11
8023712979,2023-05-12 17:29:24,83701325,328457,Cold Drinks & Juices,2,1717.14,Wallet,On Time,2023,May,12
1111747100,2023-07-19 06:27:04,83236183,677169,Pharmacy,1,261.03,UPI,On Time,2023,July,19
3598180305,2023-08-31 08:47:45,75836905,492958,Personal Care,1,84.2,Wallet,On Time,2023,August,31
8171660349,2024-05-09 18:36:38,79628054,118820,Cold Drinks & Juices,3,36.96,Wallet,On Time,2024,May,9
3644704128,2024-06-01 09:53:45,39717448,186168,Pet Care,1,878.8,Wallet,On Time,2024,June,1
1254907139,2023-07-13 04:51:45,94854830,183929,Dairy & Breakfast,1,738.74,Card,On Time,2023,July,13
9810593187,2023-05-19 00:01:09,46313756,942001,Pet Care,3,2014.6499999999999,Cash,Slightly Delayed,2023,May,19
3205629870,2024-05-27 18:40:01,95001589,552883,Fruits & Vegetables,1,888.16,UPI,On Time,2024,May,27
8608459871,2023-09-21 17:40:05,14472401,39154,Fruits & Vegetables,3,2840.58,Card,On Time,2023,September,21
2730458449,2024-02-10 06:37:24,13383642,425341,Pet Care,1,486.28,Cash,Slightly Delayed,2024,February,10
2807397566,2024-05-19 10:01:31,28663279,669378,Fruits & Vegetables,2,424.28,Cash,On Time,2024,May,19
7217535512,2023-11-11 22:24:06,81541985,954722,Instant & Frozen Food,3,1849.3500000000001,Cash,On Time,2023,November,11
3321951407,2023-09-13 12:12:36,40305293,901144,Grocery & Staples,2,680.72,Cash,On Time,2023,September,13
7189146676,2024-05-20 18:34:01,10789681,18035,Household Care,2,1937.88,UPI,On Time,2024,May,20
5601251774,2024-10-10 08:16:56,96629258,602241,Snacks & Munchies,2,1953.1,Card,Significantly Delayed,2024,October,10
8884350133,2024-09-22 20:04:15,55425478,851978,Pharmacy,1,715.72,Card,On Time,2024,September,22
8168306307,2023-12-17 21:03:27,98152679,557908,Pharmacy,2,1884.74,Cash,On Time,2023,December,17
7689275881,2024-02-03 05:39:09,54580166,564692,Pet Care,1,215.65,Card,On Time,2024,February,3
6593510732,2023-09-10 13:51:38,87266831,741341,Dairy & Breakfast,1,923.84,Wallet,Slightly Delayed,2023,September,10
3066405445,2023-06-14 08:49:51,53354003,883013,Dairy & Breakfast,3,2969.64,Wallet,On Time,2023,June,14
5319633841,2024-05-05 14:34:11,95364457,137909,Pharmacy,2,1728.6,Cash,On Time,2024,May,5
1113665104,2024-06-11 22:58:08,83034412,82484,Baby Care,3,2744.64,Card,On Time,2024,June,11
8436983782,2024-10-22 01:59:03,98896871,376447,Dairy & Breakfast,3,2174.52,Cash,On Time,2024,October,22
1958942711,2024-05-12 08:53:28,30643619,669378,Fruits & Vegetables,2,424.28,Cash,On Time,2024,May,12
6485627928,2024-09-13 05:34:48,59769142,257719,Dairy & Breakfast,2,563.46,Wallet,On Time,2024,September,13
8147959428,2024-07-23 13:43:34,31000129,712307,Cold Drinks & Juices,2,529.78,Wallet,On Time,2024,July,23
3697060283,2024-08-25 01:09:57,57642258,949818,Snacks & Munchies,2,966.1,UPI,On Time,2024,August,25
2039437258,2023-12-12 05:58:54,20298398,992178,Pharmacy,2,1264.86,Card,On Time,2023,December,12
7655293952,2024-02-16 07:50:03,23348269,337168,Dairy & Breakfast,1,545.49,UPI,On Time,2024,February,16
39791095,2024-04-06 10:58:05,625395,700048,Household Care,3,423.84000000000003,Card,On Time,2024,April,6
8071046067,2024-09-28 16:37:38,33651554,26060,Pharmacy,2,685.88,Card,On Time,2024,September,28
2656326203,2023-11-16 18:30:26,92356639,613942,Pet Care,1,545.0,Wallet,On Time,2023,November,16
2366866840,2023-04-22 03:14:20,99772709,52729,Pet Care,1,316.02,Wallet,On Time,2023,April,22
8227348656,2023-12-01 17:46:08,25977417,487931,Grocery & Staples,1,709.08,UPI,On Time,2023,December,1
3917024194,2024-09-30 20:51:24,53640286,927651,Baby Care,1,426.72,Card,On Time,2024,September,30
3101265,2024-05-23 03:21:47,89617089,300159,Cold Drinks & Juices,1,44.35,UPI,On Time,2024,May,23
9907835880,2024-10-15 15:50:00,67340606,432617,Baby Care,3,2589.54,Card,On Time,2024,October,15
3396210655,2023-10-24 02:12:18,52075070,700048,Household Care,3,423.84000000000003,UPI,On Time,2023,October,24
3000018472,2024-08-18 05:31:01,24104630,70969,Fruits & Vegetables,2,1263.4,Card,On Time,2024,August,18
7166339556,2024-06-22 07:50:15,6319646,667163,Cold Drinks & Juices,1,441.2,Cash,On Time,2024,June,22
2194351161,2023-05-09 11:41:54,22800586,561860,Cold Drinks & Juices,3,2624.34,Cash,On Time,2023,May,9
3224986973,2024-02-16 07:42:13,66761643,876139,Grocery & Staples,3,1247.25,Wallet,On Time,2024,February,16
6882280967,2023-09-15 15:55:38,14472401,305754,Instant & Frozen Food,2,1959.98,Card,On Time,2023,September,15
